pond_id,treatment,period,doy,temp,do_sat,do,ph,chla_rfu,chla,cond,sp_cond,phyco_rfu,phyco,salinity,cyanofluor_chl,tp,tp_flag,srp,srp_flag,tn,tn_flag,nox,nox_flag,nhx,nhx_flag
F,reference,BASE,145,18.88888889,137.0529412,12.72882353,9.04,0.781764706,2.784117647,306.3,346.7235294,-0.137058824,0.158823529,0.17,910.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,146,21.14814815,134.752381,11.96190476,8.47,0.425238095,1.963333333,311.9190476,336.6809524,-0.248095238,-0.270952381,0.16,1149.9,181.75,NA,0.1,b,0.48218,NA,0.142992,NA,NA,NA
F,reference,BASE,147,21.83333333,120.9733333,10.60533333,8.69,0.523333333,2.348,291.34,310.1,-0.038,-0.134666667,0.15,574.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,148,22.37681159,119.6956522,10.38173913,8.725652174,0.680434783,2.974347826,290.9434783,306.2869565,-0.029130435,-0.13,0.15,1261.3,26.85,NA,0.1,b,0.2366,NA,0.028107,NA,0.06005,NA
F,reference,BASE,149,22.83333333,117.7942308,10.13192308,8.49,1.118653846,4.699038462,280.6923077,292.8942308,-0.130192308,-0.196346154,0.14,1947.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,150,21.38888889,151.2206897,13.36586207,8.66,0.37,1.743448276,271.6137931,291.6586207,-0.246206897,-0.269655172,0.14,609.27,23.55,NA,0.1,b,0.201115,NA,0.0510285,NA,NA,NA
F,reference,BASE,151,22.10628019,178.5826087,15.57565217,8.95,0.213478261,1.125217391,265.573913,281.1826087,-0.242608696,-0.269130435,0.13,351.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,152,22.07222222,165.2466667,14.41833333,8.94,0.603333333,2.666333333,260.23,275.62,-0.258,-0.277333333,0.13,531.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,153,22.13461538,169.8423077,14.79961538,9.13,0.434615385,1.998076923,257.8346154,272.7692308,-0.086538462,-0.167307692,0.13,638.73,24.15,NA,0.1,b,0.27589,NA,0.1,NA,NA,NA
F,reference,BASE,154,23.58888889,172.02,14.5816,8.72,0.5996,2.6512,260.016,267.212,-0.1832,-0.2296,0.13,944.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,155,26.10416667,154.76875,12.521875,9.21,0.40375,1.87625,270.95,265.3625,-0.268125,-0.285,0.124375,1104.2,43.5,NA,0.1,b,0.2789,NA,0.1,b,0.0813,NA
F,reference,BASE,156,26.61714976,158.8347826,12.73543478,8.924347826,0.558913043,2.49,271.1217391,263,-0.251304348,-0.273478261,0.12,692.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,157,27.78703704,146.8333333,11.52833333,9.115,0.335,1.6075,273.9833333,260.1083333,-0.295833333,-0.300833333,0.12,510.25,32.3,NA,0.1,b,0.47593,NA,0.20667,NA,NA,NA
F,reference,BASE,158,27.16666667,149.9857143,11.90809524,9.011904762,0.665,2.911190476,268.3309524,257.65,0.036666667,-0.087857143,0.12,973.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,159,27.22222222,154.60625,12.26625,9.17,0.285,1.4125,270.8,259.84375,-0.1275,-0.19375,0.12,732.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,160,27.74943311,145.3857143,11.41959184,9.863469388,0.405102041,1.885714286,275.3020408,261.5489796,0.010816327,-0.103877551,0.12,452.16,29.85,NA,0.1,b,0.29276,NA,0.178395,NA,NA,NA
F,reference,BASE,161,26.92948718,128.8384615,10.27461538,9.07,0.668461538,2.923461538,267.5538462,258.0538462,-0.167692308,-0.219615385,0.12,788.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,162,23.22222222,87.27878788,7.449393939,8.86,1.044242424,4.404545455,245.7484848,254.3242424,-0.106060606,-0.18,0.12,1849.6,37.65,NA,3.2,NA,0.343975,NA,0.02192,NA,0.06635,NA
F,reference,BASE,163,22.0994152,92.26052632,8.046315789,8.94,0.305789474,1.490789474,245.7631579,260.1552632,-0.184210526,-0.230789474,0.12,452.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,164,22.93055556,111.4916667,9.565833333,10.05083333,0.230416667,1.189583333,251.9375,262.2541667,-0.144583333,-0.204166667,0.12,438.85,41.7,NA,4,NA,0.49472,NA,0.150625,NA,NA,NA
F,reference,BASE,165,23.88888889,125.468,10.5752,9.23,0.326,1.5704,255.68,261.176,-0.3068,-0.3108,0.12,593.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,166,23.43686869,122.55,10.41954545,9.33,0.224545455,1.166818182,252.6772727,260.5409091,-0.326363636,-0.322727273,0.12,512.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,167,23.46701389,123.190625,10.4665625,9.9259375,0.205,1.094375,256.19375,263.90625,-0.32125,-0.319375,0.12,371.31,35.9,NA,4.45,NA,0.1697015,NA,0.17101,NA,NA,NA
F,reference,BASE,168,23.98578811,121.9255814,10.25837209,11.38,0.218139535,1.143488372,260.8813953,266.0186047,-0.324651163,-0.321162791,0.13,523.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,169,24.58045977,128.1137931,10.65896552,13.55,0.215172414,1.133793103,265.2241379,267.3655172,-0.233103448,-0.260689655,0.13,476.02,NA,NA,3.6,NA,0.513635,NA,0.254815,NA,0.01175,NA
F,reference,BASE,170,24.7984127,127.4371429,10.56228571,8.93,0.535428571,2.402285714,265.96,266.9742857,-0.328,-0.324857143,0.13,618.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,171,25.05555556,107.0909091,8.834545455,8.99,0.918181818,3.91,264.0636364,263.7454545,-0.281818182,-0.292727273,0.12,684.43,40.8,NA,4.05,NA,0.175025,NA,0.078732,NA,NA,NA
F,reference,BASE,172,24.83333333,112.809375,9.34625,9.87,3.0203125,12.2109375,262.821875,263.703125,-0.190625,-0.2340625,0.12,1288.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,173,25.33333333,109.5272727,8.985454545,9.64,0.870909091,3.728181818,266.2272727,264.4363636,-0.29,-0.3,0.12,1608.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,174,24.40697674,94.03255814,7.851627907,8.790232558,2.084186047,8.512093023,253.9488372,256.8418605,-0.192790698,-0.235813953,0.12,2761.6,49.35,NA,4.05,NA,0.2327,NA,0.04675,NA,NA,NA
F,reference,BASE,175,23.574074070000002,80.18888889,6.799444444,10.17277778,0.399444444,1.860555556,253.4444444,260.5055556,-0.367222222,-0.348888889,0.12,918.63,42.25,NA,8.2,NA,0.27514,NA,0.1,b,NA,NA
F,reference,PULSE1,176,23.38293651,85.225,7.253571429,10.29,0.568214286,2.530357143,254.7428571,262.8535714,-0.365,-0.347142857,0.12,804.37,48.65,NA,8.4,NA,0.401775,NA,0.050831,NA,0.1,b
F,reference,PULSE1,177,24.0877193,106.8210526,8.97,13.2,0.787368421,3.392631579,258.0368421,262.6,-0.288421053,-0.296842105,0.12,497.86,41.75,NA,4.4,NA,0.591835,NA,0.1,b,NA,NA
F,reference,PULSE1,178,25.27777778,104.04,8.546,12.85,1.212,5.072,271.78,270.32,-0.32,-0.32,0.13,2395.1,58.15,NA,5.4,NA,0.339415,NA,0.08355,NA,NA,NA
F,reference,PULSE1,179,26,107.5896552,8.722758621,12.68758621,0.616551724,2.720689655,268.6551724,263.6068966,-0.343448276,-0.33137931,0.12,1559.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,180,26.13580247,98.5,7.97,13.97,1.896666667,7.78,270.1333333,264.3888889,-0.226666667,-0.256666667,0.12,2315.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,181,26.83333333,105.5,8.427586207,14.4562069,1.937931034,7.937586207,275.2931034,265.9896552,-0.256551724,-0.276896552,0.13,968.2,46.95,NA,2.8,NA,0.347675,NA,0.0531,NA,NA,NA
F,reference,PULSE1,182,27.72420635,109.6571429,8.62,16.18,0.713928571,3.102857143,281.6571429,267.7107143,-0.322142857,-0.32,0.13,884.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,183,26.8875969,109.1697674,8.712093023,16.20186047,2.570232558,10.43418605,275.7209302,266.1302326,-0.173953488,-0.224651163,0.13,858.71,59.4,NA,4.95,NA,0.554355,NA,0.073733,NA,0.1,NA
F,reference,PULSE1,184,27.04385965,104.1684211,8.29,16.2,0.65,2.857368421,278.0263158,267.5684211,-0.293157895,-0.3,0.13,1339.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,185,27.96111111,108.66,8.508,16.17,0.563,2.511,285.43,270.15,-0.288,-0.297,0.13,1270,41.1,NA,3.2,NA,0.58636,NA,0.0456,NA,NA,NA
F,reference,PULSE1,186,27.93189964,108.8129032,8.523548387,16.17,0.899032258,3.833225806,283.4548387,268.4387097,-0.175806452,-0.225806452,0.13,1081.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,187,28.14236111,107.425,8.38375,16.17,0.786875,3.3896875,287.7,271.46875,-0.179375,-0.2275,0.13,1039.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,188,28.35087719,109.6473684,8.523157895,16.16,0.781052632,3.358947368,290,272.4894737,-0.255263158,-0.276315789,0.13,1095.7,53.5,NA,3.05,NA,0.44337,NA,0.209445,NA,NA,NA
F,reference,PULSE1,189,28.93589744,105.5692308,8.12,16.14,1.112307692,4.677692308,294.9461538,274.3153846,-0.219230769,-0.250769231,0.13,1656.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,190,28.33333333,89.585,6.967,16.16,1.6705,6.8795,292.74,275.21,-0.093,-0.1695,0.13,1714.4,63.05,NA,3.95,NA,0.333705,NA,0.1,b,0.1,b
F,reference,PULSE1,191,28.67741935,87.18387097,6.740645161,16.15,1.793548387,7.369354839,294.4903226,275.1741935,-0.02483871,-0.126774194,0.13,2011.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,192,26,65.77083333,5.33375,16.23,0.9,3.83875,286.95,281.6208333,-0.182916667,-0.227916667,0.13,1464.1,65,NA,3.3,NA,0.191425,NA,0.10966,NA,NA,NA
F,reference,PULSE1,193,27.55291005,82.46190476,6.49952381,16.18190476,0.431428571,1.984285714,294.1809524,280.5,-0.29952381,-0.306666667,0.13,1016.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,194,26.0751634,70.81764706,5.734117647,16.23,0.385294118,1.810588235,283.4823529,277.7529412,-0.203529412,-0.243529412,0.13,1096.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,195,25.77777778,83.23043478,6.773043478,16.24,0.34173913,1.629130435,284.7956522,280.5043478,-0.305217391,-0.308695652,0.13,728.2,47,NA,1.6,NA,0.45091,NA,0.19432,NA,NA,NA
F,reference,PULSE1,196,26.05555556,83.50666667,6.766666667,16.23,0.267333333,1.339333333,291.5,285.8333333,-0.318666667,-0.318,0.13,1039.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,197,24.94444444,68.56086957,5.667826087,16.26,0.39,1.828695652,269.7956522,270.0695652,-0.274782609,-0.29,0.13,1393.6,44.4,NA,3.2,NA,0.3552,NA,0.02548985,NA,0.02495,NA
F,reference,PULSE1,198,24.66111111,75.95333333,6.310666667,16.271,0.204666667,1.093666667,274.7033333,276.5033333,-0.329333333,-0.324333333,0.13,638.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,199,25.83670034,89.74242424,7.294545455,16.23606061,0.347878788,1.658181818,285.3484848,280.830303,-0.186666667,-0.231818182,0.13,687.27,40.8,NA,2.1,NA,0.285025,NA,0.16789,NA,NA,NA
F,reference,PULSE1,200,27.0297619,87.74642857,6.983571429,16.2,0.241428571,1.235357143,293.1857143,282.2785714,-0.189642857,-0.234285714,0.13,639.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,201,28.43543544,102.4027027,7.94972973,16.16,0.233243243,1.205945946,299.8081081,281.3054054,-0.205405405,-0.244594595,0.13,910.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,202,26.36772487,86.66190476,6.98,16.22,0.337142857,1.617619048,292.9333333,285.4761905,-0.13,-0.194761905,0.13,1294.7,40.45,NA,5.3,NA,0.412525,NA,0.262875,NA,NA,NA
F,reference,PULSE1,203,25.5,79.76923077,6.524615385,16.25,0.344615385,1.646923077,296,293.2,-0.159230769,-0.211538462,0.14,1157.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,204,26.90873016,95.225,7.591071429,16.20285714,0.903214286,3.851428571,305.8321429,295.0714286,-0.077142857,-0.160714286,0.14,1018.5,44.1,NA,2.5,NA,0.3631,NA,0.046476,NA,0.01855,NA
F,reference,PULSE1,205,25.16666667,81.7875,6.735625,16.26,0.568125,2.52875,302.28125,301.45,-0.181875,-0.23,0.14,1268.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,206,25.49206349,88.37142857,7.232142857,16.25,0.684285714,2.985714286,307.0285714,304.1785714,-0.194285714,-0.237142857,0.14,1341.3,55.85,NA,1.7,NA,0.29182,NA,0.18659,NA,NA,NA
F,reference,PULSE1,207,27.24561404,97.31578947,7.713157895,16.19,0.858421053,3.671578947,315.8631579,302.8368421,-0.038421053,-0.135789474,0.14,3091.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,208,27.77777778,92.77,7.2845,16.18,0.988,4.1865,319.99,303.865,0.1015,-0.0445,0.14,4246.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE1,209,25.83333333,79.36,6.451,16.24,0.858,3.671,319.76,314.67,-0.094,-0.17,0.15,2603.6,53.15,NA,2.1,NA,0.55414,NA,0.21432,NA,NA,NA
F,reference,PULSE1,210,25.64814815,92.86666667,7.579444444,16.24,0.905,3.863888889,322.4222222,318.5388889,-0.026111111,-0.127777778,0.15,2022,49.35,NA,0.42,NA,0.449,NA,0.173065,NA,NA,NA
F,reference,PULSE2,211,26.27777778,82.83157895,6.681052632,16.22,0.737894737,3.198947368,333.8,325.8105263,-0.155263158,-0.210526316,0.15,1735.4,52.75,NA,0.19,NA,0.338635,NA,0.137495,NA,0.0135,NA
F,reference,PULSE2,212,25.65873016,84.73571429,6.914285714,16.24,0.906428571,3.867857143,331.0571429,326.9357143,-0.092142857,-0.170714286,0.15,3402.3,55.7,NA,3.05,NA,0.577295,NA,0.1157465,NA,NA,NA
F,reference,PULSE2,213,26.07692308,90.59230769,7.333846154,16.23,0.57,2.537692308,340.5307692,333.7076923,-0.232307692,-0.260769231,0.16,1850.5,43.85,NA,0.065,NA,0.239455,NA,0.147245,NA,NA,NA
F,reference,PULSE2,214,25.38888889,95.016,7.786,16.25,0.6848,2.9912,340.108,337.584,-0.144,-0.2036,0.16,2959.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,215,25.37547893,97.76551724,8.015862069,16.25,0.441724138,2.028275862,344.2896552,341.8103448,-0.178965517,-0.226551724,0.16,2969.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,216,23.32828283,91.95454545,7.833636364,16.31636364,0.420909091,1.948181818,337.9090909,349.0272727,-0.278181818,-0.29,0.17,959.56,52.05,NA,2.25,NA,0.534355,NA,0.101633,NA,NA,NA
F,reference,PULSE2,217,22.22222222,96.47272727,8.395454545,16.35,0.397272727,1.850909091,336.1,355.1,-0.26,-0.28,0.17,1489.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,218,21.88888889,85.25384615,7.464615385,16.36,0.406923077,1.893846154,337.5153846,358.8846154,-0.267692308,-0.284615385,0.17,964.34,57.15,NA,3.35,NA,0.424215,NA,0.28546,NA,0.0092,NA
F,reference,PULSE2,219,22.11111111,88.84375,7.743125,16.35,0.5125,2.30875,343.125,363.125,-0.25,-0.27125,0.17,1136.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,220,22.16666667,89.5,7.795,16.35,0.395833333,1.849166667,345.5333333,365.325,-0.326666667,-0.32,0.17,1770.6,50.6,NA,0.005,NA,0.326935,NA,0.154895,NA,NA,NA
F,reference,PULSE2,221,24.63715278,95.40625,7.926875,16.2740625,0.7353125,3.1846875,365.684375,368.21875,-0.1634375,-0.2184375,0.176875,1561.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,222,25.16666667,94.27368421,7.760526316,16.26,0.45578947400000003,2.08,365.4526316,364.3578947,0.230526316,0.036842105,0.17,1593.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,223,25.61111111,91.6425,7.48125,16.24,0.3225,1.55775,371.2375,366.9875,-0.363,-0.34575,0.17,1613.6,43.85,NA,0.05,NA,0.75843,NA,0.1,NA,NA,NA
F,reference,PULSE2,224,22.52888889,85.496,7.3924,16.34,0.3924,1.8284,342.152,359.144,-0.3228,-0.3196,0.17,997.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,225,23.38888889,82.88214286,7.05,16.31,0.298571429,1.461785714,352.1678571,363.3107143,-0.280357143,-0.2925,0.17,948.19,45.45,NA,0.05,NA,0.461805,NA,0.091352,NA,0.0133,NA
F,reference,PULSE2,226,24.60185185,89.77916667,7.4675,16.27833333,0.379583333,1.779583333,364.2416667,367.0708333,-0.325416667,-0.32,0.17125,937.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,227,25.05555556,90.62631579,7.473157895,16.26,0.376842105,1.773684211,368.2473684,367.8421053,-0.309473684,-0.31,0.174736842,931.94,37.05,NA,0.1,b,0.418775,NA,0.15187,NA,NA,NA
F,reference,PULSE2,228,25.16666667,87.94615385,7.235384615,16.26,0.325384615,1.566923077,370.8,369.4846154,-0.36,-0.343076923,0.18,2131.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,229,24.38148148,89.87333333,7.506666667,16.28,0.684666667,2.99,365.3733333,369.78,-0.080666667,-0.164,0.18,2845.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,230,24.11111111,86.03157895,7.222105263,16.29,0.75,3.241578947,368.9631579,375.3894737,-0.153684211,-0.21,0.18,2532.2,35.05,NA,0.035,NA,0.337455,NA,0.070405,NA,NA,NA
F,reference,PULSE2,231,23.11111111,78.06153846,6.677307692,16.32,0.934230769,3.974230769,362.9961538,376.6769231,-0.068461538,-0.156923077,0.18,2026.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,232,24.40798611,92.91875,7.754375,16.28,3.271875,4.288839302,376.653125,380.959375,1.305625,0.731875,0.18,2105.7,41.5,NA,0.1,b,0.4803,NA,0.162,NA,0.0017,NA
F,reference,PULSE2,233,23.06888889,86.532,7.4044,16.32,1.2788,5.332,368.2,382.18,-0.1244,-0.1916,0.18,2563.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,234,23.38888889,77.12222222,6.56,16.31,0.528888889,2.368888889,371.0555556,382.8,-0.296666667,-0.305555556,0.18,2647.4,35.8,NA,0.1,b,0.363415,NA,0.140585,NA,NA,NA
F,reference,PULSE2,235,24.60416667,80.5625,6.6975,16.274375,0.59375,2.62375,383.2625,386.20625,-0.01875,-0.123125,0.18,1691.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,236,23.92028986,55.46086957,4.673478261,16.29652174,2.206086957,8.990869565,379.8478261,387.8608696,0.307826087,0.08826087,0.185217391,1907.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,237,24.88492063,93.75238095,7.758095238,16.27,1.533095238,6.338333333,386.95,387.9,-0.079285714,-0.162619048,0.18,1740.1,38.4,NA,0.1,b,0.657245,NA,0.1148885,NA,NA,NA
F,reference,PULSE2,238,25.39365079,90.83428571,7.444285714,16.25,1.245714286,5.202,394.6485714,391.7114286,0.007142857,-0.106857143,0.19,6090.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,PULSE2,239,25.42063492,93.22857143,7.638214286,16.25,1.078928571,4.542142857,394.4964286,391.3857143,-0.068928571,-0.158214286,0.19,1532.6,35,NA,0.1,NA,0.643985,NA,0.0559745,NA,0.0047,NA
F,reference,PULSE2,240,25.77777778,84.66666667,6.892222222,16.24,0.985277778,4.176111111,402.575,396.7861111,-0.064722222,-0.151666667,0.19,2495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
